conta_codigo,conta_nome,fil,data,lot,documento,item,cpart,historico,debito,credito,saldo_atual
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-10,CGS,0000000016,0002,00540,SAIDA DA CTE N. 29117-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,983.5,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000017,0002,01637,SAIDA DA CTE N. 89048-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7261.74,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-10,CGS,0000000017,0002,00540,SAIDA DA CTE N. 29118-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3914.6,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000018,0002,01637,SAIDA DA CTE N. 89049-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7738.55,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-10,CGS,0000000018,0002,00540,SAIDA DA CTE N. 29119-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1594.49,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000019,0002,04117,SAIDA DA CTE N. 89050-1 - CLIENTE USINAS SIDERURGICAS DE MINAS GERAIS S/A. USIMIN AS,,6154.31,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-10,CGS,0000000019,0002,00540,SAIDA DA CTE N. 29120-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1750.13,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000020,0002,00538,SAIDA DA CTE N. 89051-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2996.26,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-10,CGS,0000000020,0002,00540,SAIDA DA CTE N. 29121-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2207.04,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-10,CGS,0000000021,0002,00540,SAIDA DA CTE N. 29122-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,379.34,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000021,0002,00538,SAIDA DA CTE N. 89052-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,500.77,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-10,CGS,0000000022,0002,00540,SAIDA DA CTE N. 29123-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,370.11,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000022,0002,00538,SAIDA DA CTE N. 89053-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,250.83,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-10,CGS,0000000023,0002,00540,SAIDA DA CTE N. 29124-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2298.81,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000023,0002,00538,SAIDA DA CTE N. 89054-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,478.69,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000024,0002,00538,SAIDA DA CTE N. 89055-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1446.9,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000025,0002,00538,SAIDA DA CTE N. 89056-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1900.09,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000026,0002,01637,SAIDA DA CTE N. 89057-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3176.54,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000027,0002,01637,SAIDA DA CTE N. 89058-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,246.41,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000028,0002,01637,SAIDA DA CTE N. 89059-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,243.98,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000029,0002,01637,SAIDA DA CTE N. 89060-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,888.65,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000030,0002,01637,SAIDA DA CTE N. 89061-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,888.13,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000031,0002,01637,SAIDA DA CTE N. 89062-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1790.82,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000032,0002,01637,SAIDA DA CTE N. 89063-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,10075.19,,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000033,0002,01637,SAIDA DA CTE N. 89064-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,6191.74,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000034,0002,01637,SAIDA DA CTE N. 89065-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,6287.79,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000035,0002,01637,SAIDA DA CTE N. 89066-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3493.94,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000036,0002,01637,SAIDA DA CTE N. 89067-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4578.34,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000037,0002,01637,SAIDA DA CTE N. 89068-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3987.41,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000038,0002,01637,SAIDA DA CTE N. 89069-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,522.91,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000039,0002,01637,SAIDA DA CTE N. 89070-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3665.36,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000040,0002,01602,SAIDA DA CTE N. 89071-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,6162.7,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000041,0002,01637,SAIDA DA CTE N. 89072-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7706.25,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000042,0002,01637,SAIDA DA CTE N. 89073-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1081.63,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000043,0002,01637,SAIDA DA CTE N. 89074-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7248.14,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000044,0002,01637,SAIDA DA CTE N. 89075-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1397.55,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000045,0002,01637,SAIDA DA CTE N. 89076-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,240.01,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000046,0002,01637,SAIDA DA CTE N. 89078-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1235.82,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000047,0002,01637,SAIDA DA CTE N. 89079-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3725.12,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000048,0002,01637,SAIDA DA CTE N. 89080-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4727.89,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000049,0002,01637,SAIDA DA CTE N. 89081-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3586.54,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000050,0002,01637,SAIDA DA CTE N. 89082-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4119.4,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000051,0002,01637,SAIDA DA CTE N. 89083-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,486.29,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000052,0002,01637,SAIDA DA CTE N. 89084-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,6272.41,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000053,0002,01637,SAIDA DA CTE N. 89085-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1445.47,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000054,0002,01637,SAIDA DA CTE N. 89086-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1405.28,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000055,0002,01637,SAIDA DA CTE N. 89087-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,243.21,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000056,0002,01637,SAIDA DA CTE N. 89088-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,488.96,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000057,0002,01637,SAIDA DA CTE N. 89089-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,8213.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000058,0002,01637,SAIDA DA CTE N. 89090-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4455.14,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000059,0002,01602,SAIDA DA CTE N. 89091-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,6162.7,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-10,CGS,0000000069,0002,04117,SAIDA DA CTE N. 89092-1 - CLIENTE USINAS SIDERURGICAS DE MINAS GERAIS S/A. USIMIN AS,,7692.3,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000072,0002,00534,SAIDA DA CTE N. 78209-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1615.26,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000073,0002,00541,SAIDA DA CTE N. 78296-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,496.09,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000074,0002,01554,SAIDA DA CTE N. 78196-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1201.44,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000075,0002,01554,SAIDA DA CTE N. 78197-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,378.84,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000076,0002,01554,SAIDA DA CTE N. 78198-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,309.72,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000077,0002,00511,SAIDA DA CTE N. 78199-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7330.06,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000078,0002,00541,SAIDA DA CTE N. 78200-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2859.38,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000079,0002,00541,SAIDA DA CTE N. 78201-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,322.94,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000080,0002,00541,SAIDA DA CTE N. 78202-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,984.88,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000081,0002,00541,SAIDA DA CTE N. 78203-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,697.74,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000082,0002,00541,SAIDA DA CTE N. 78204-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,945.95,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000083,0002,00541,SAIDA DA CTE N. 78205-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,472.08,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000084,0002,00541,SAIDA DA CTE N. 78206-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,235.98,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000085,0002,00511,SAIDA DA CTE N. 78207-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,911.36,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000086,0002,00511,SAIDA DA CTE N. 78208-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,450.83,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000087,0002,00534,SAIDA DA CTE N. 78210-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3994.39,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000088,0002,00511,SAIDA DA CTE N. 78211-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2954.47,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000089,0002,00541,SAIDA DA CTE N. 78212-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,868.7,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000090,0002,00532,SAIDA DA CTE N. 78213-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1229.59,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000091,0002,00532,SAIDA DA CTE N. 78214-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2846.33,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000092,0002,00541,SAIDA DA CTE N. 78215-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,8528.26,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000093,0002,00540,SAIDA DA CTE N. 78216-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,9201.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000094,0002,00532,SAIDA DA CTE N. 78217-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,77.02,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000095,0002,00532,SAIDA DA CTE N. 78218-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,177.44,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000096,0002,00532,SAIDA DA CTE N. 78219-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,84.39,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000097,0002,00532,SAIDA DA CTE N. 78220-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,106.84,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000098,0002,00532,SAIDA DA CTE N. 78221-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,298.07,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000099,0002,00532,SAIDA DA CTE N. 78222-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,320.85,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000100,0002,00532,SAIDA DA CTE N. 78223-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,362.24,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000101,0002,00532,SAIDA DA CTE N. 78224-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,362.56,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000102,0002,00532,SAIDA DA CTE N. 78225-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,363.84,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000103,0002,00532,SAIDA DA CTE N. 78226-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,91.44,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000104,0002,00532,SAIDA DA CTE N. 78227-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,83.43,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000105,0002,00532,SAIDA DA CTE N. 78228-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,84.39,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000106,0002,00532,SAIDA DA CTE N. 78229-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,707.15,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000107,0002,00532,SAIDA DA CTE N. 78230-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1069.41,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000108,0002,00532,SAIDA DA CTE N. 78231-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1427.15,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000109,0002,01554,SAIDA DA CTE N. 78232-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,957.95,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000110,0002,04405,SAIDA DA CTE N. 78233-1 - CLIENTE LOG SH ARE TECNOLOGIA LTDA,,384.0,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000111,0004,00543,SAIDA DA NFP N. 12209-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,998.94,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000112,0002,00543,SAIDA DA CTE N. 78234-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1817.32,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000113,0002,00540,SAIDA DA CTE N. 78235-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,9201.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000114,0002,00543,SAIDA DA CTE N. 78236-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1133.02,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000115,0002,01554,SAIDA DA CTE N. 78237-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,875.98,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000116,0002,01554,SAIDA DA CTE N. 78238-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,979.67,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000117,0002,00505,SAIDA DA CTE N. 78239-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1234.84,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000118,0002,00505,SAIDA DA CTE N. 78240-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,143.58,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000119,0002,00505,SAIDA DA CTE N. 78241-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,50.63,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000120,0002,00540,SAIDA DA CTE N. 78242-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,9201.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000121,0002,01554,SAIDA DA CTE N. 78243-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2220.01,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000122,0002,00520,SAIDA DA CTE N. 78244-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4261.36,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000123,0002,01554,SAIDA DA CTE N. 78245-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2078.38,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000124,0002,01497,SAIDA DA CTE N. 78246-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2611.52,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000125,0002,00505,SAIDA DA CTE N. 78247-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1039.24,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000126,0002,00505,SAIDA DA CTE N. 78248-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,623.56,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000127,0002,00528,SAIDA DA CTE N. 78249-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3454.69,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000128,0002,00540,SAIDA DA CTE N. 78250-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,10039.41,,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000129,0002,02843,SAIDA DA CTE N. 78251-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1892.09,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000130,0002,01601,SAIDA DA CTE N. 78252-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,1704.55,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000131,0002,00540,SAIDA DA CTE N. 78253-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,8986.08,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000132,0002,00543,SAIDA DA CTE N. 78254-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,308.39,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000133,0002,00543,SAIDA DA CTE N. 78255-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1233.57,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000134,0002,01554,SAIDA DA CTE N. 78256-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,321.27,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-10,CGS,0000000135,0002,01554,SAIDA DA CTE N. 78257-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,308.7,
